titulo,url,nome_do_canal,data,fonte,dici_teste_id
ESCLEROSE LATERAL AMIOTRÓFICA (Fisiopatologia da ELA) - Rogério Souza,https://www.youtube.com/watch?v=LZPDzpy-pQg,,Acesso em: 6/5/2024,Youtube,26
ELA - ESCLEROSE LATERAL AMIOTRÓFICA,https://www.youtube.com/watch?v=6iedePs6Hes,,Acesso em: 6/5/2024,Youtube,26
O CÉREBRO NA ESCLEROSE LATERAL AMIOTRÓFICA (ELA),https://www.youtube.com/watch?v=erT8dDhEnOs,,Acesso em: 6/5/2024,Youtube,26
Anemia Falciforme,https://www.youtube.com/watch?v=FBXcJN1ETa4,,Acesso em: 6/5/2024,Youtube,27
3 dicas simples para curar a ANEMIA rápido,https://www.youtube.com/watch?v=3shC7EWuMyg,,Acesso em: 6/5/2024,Youtube,27
"ANEMIA:O QUE É, DIAGNÓSTICO E SINTOMAS",https://www.youtube.com/watch?v=C-fKDq8lMug,,Acesso em: 6/5/2024,Youtube,27
"ANEURISMA - O que é, tipos, causas e sintomas | Biologia com Samuel Cunha",https://www.youtube.com/watch?v=m-dJxSrsnCA,,Acesso em: 6/5/2024,Youtube,28
ANEURISMA DE AORTA: O QUE É? SINTOMAS E TRATAMENTO,https://www.youtube.com/watch?v=1kZ6DYPsPqw,,Acesso em: 6/5/2024,Youtube,28
Aneurismas de aorta | Prevenção e tratamento,https://www.youtube.com/watch?v=fTH8i4s0xMc,,Acesso em: 6/5/2024,Youtube,28
Como Funcionam os Esteroides Anabolizantes? - Mundo BIO,https://www.youtube.com/watch?v=iHagJ_AGxDs,,Acesso em: 6/5/2024,Youtube,29
Só os melhores esteroides anabolizantes,https://www.youtube.com/watch?v=yUAg4xieCX4,,Acesso em: 6/5/2024,Youtube,29
Saiba quais são os riscos do uso de anabolizantes,https://www.youtube.com/watch?v=i_G3nzqRvTo,,Acesso em: 6/5/2024,Youtube,29
O QUE É ANGINA? TODA DOR NO PEITO É CORAÇÃO?,https://www.youtube.com/watch?v=s6zkQNLYhoQ,,Acesso em: 6/5/2024,Youtube,30
Angina - Você Bonita (16/10/18),https://www.youtube.com/watch?v=2DgNH5fICZ0,,Acesso em: 6/5/2024,Youtube,30
"Qual é a diferença entre Infarto, Angina e Isquemia do coração?",https://www.youtube.com/watch?v=KF-n8Ka81T0,,Acesso em: 6/5/2024,Youtube,30
O que é Angioplastia?,https://www.youtube.com/watch?v=KHT3HqMFpeo,,Acesso em: 6/5/2024,Youtube,31
Como é feita uma angioplastia coronária,https://www.youtube.com/watch?v=QCQRetxdhH8,,Acesso em: 6/5/2024,Youtube,31
O que é Angioplastia ? Quais os seus tipos ? Quais suas indicações ? Existe alguma complicação ?,https://www.youtube.com/watch?v=AkVXpr2u6p0,,Acesso em: 6/5/2024,Youtube,31
"LESÃO CONDRAL E OSTEOCONDRAL DO TALUS: Sintomas, diagnóstico e tratamento",https://www.youtube.com/watch?v=gxN1FRujwDk,,Acesso em: 6/5/2024,Youtube,32
"Diferença entre LUXAÇÃO, ENTORSE e CONTUSÃO",https://www.youtube.com/watch?v=u-w-zEok_YY,,Acesso em: 6/5/2024,Youtube,32
"ESTIRAMENTO, CONTRATURA, DISTENSÃO E PONTO GATILHO: ENTENDA ESSAS LESÕES.",https://www.youtube.com/watch?v=Z-hwCetMDO8,,Acesso em: 6/5/2024,Youtube,32
RESISTÊNCIA BACTERIANA A ANTIBIÓTICOS - Superbactérias | Biologia com Samuel Cunha,https://www.youtube.com/watch?v=I2J9b7rreeY,,Acesso em: 6/5/2024,Youtube,33
Resistência a Antibióticos,https://www.youtube.com/watch?v=oUYpcALcuIE,,Acesso em: 6/5/2024,Youtube,33
O problema da resistência bacteriana | Coluna #109,https://www.youtube.com/watch?v=t3jvppGKzdk,,Acesso em: 6/5/2024,Youtube,33
ESPONDILITE ANQUILOSANTE: O QUE É ISSO?,https://www.youtube.com/watch?v=06oa4z-JbNo,,Acesso em: 6/5/2024,Youtube,34
Espondilite Anquilosante: saiba mais sobre essa inflamação | José Góes,https://www.youtube.com/watch?v=k_VRuQlzxpg,,Acesso em: 6/5/2024,Youtube,34
"Espondilite anquilosante: O que é, sintomas e tratamentos",https://www.youtube.com/watch?v=XtT6JAr8uCw,,Acesso em: 6/5/2024,Youtube,34
ANTIBIÓTICOS: Visão geral | Videoaula | Microbiologia | Flavonoide #5,https://www.youtube.com/watch?v=QKVoO3gwROk,,Acesso em: 6/5/2024,Youtube,35
2 Antibióticos Para Cada Uma Das Principais Infecções,https://www.youtube.com/watch?v=djuAQFkvmxo,,Acesso em: 6/5/2024,Youtube,35
RESISTÊNCIA BACTERIANA A ANTIBIÓTICOS - Superbactérias | Biologia com Samuel Cunha,https://www.youtube.com/watch?v=I2J9b7rreeY,,Acesso em: 6/5/2024,Youtube,35
A pior PICADA do LAGARTO 🦎 | ATAQUE ANIMAL | HISTORY,https://www.youtube.com/watch?v=JmHGLJrDKYE,,Acesso em: 6/5/2024,Youtube,36
Ataques e mordidas de animais que quase levaram o Frank à morte | Wild Frank | Animal Planet Brasil,https://www.youtube.com/watch?v=LyL7bRx8NWY,,Acesso em: 6/5/2024,Youtube,36
Ele quase MORREU com o ataque de UMA PITON🐍 | ATAQUE ANIMAL | History,https://www.youtube.com/watch?v=8LUSOqJmsiY,,Acesso em: 6/5/2024,Youtube,36
DESCUBRA As Principais Doenças Que Cães Podem Transmitir Para As Pessoas | Dr. Rafael Freitas,https://www.youtube.com/watch?v=72SzP28LaVo,,Acesso em: 6/5/2024,Youtube,37
DOENÇAS transmitidas por ANIMAIS DOMÉSTICOS [e como prevenir] 🐕,https://www.youtube.com/watch?v=7w_mrFwQ-Pk,,Acesso em: 6/5/2024,Youtube,37
A importância do uso de animais na prática médica | Sua Saúde na Rede,https://www.youtube.com/watch?v=m_LlqMBdzEQ,,Acesso em: 6/5/2024,Youtube,37
7 sintomas de câncer de ânus,https://www.youtube.com/watch?v=Z3UWbMYN2f0,,Acesso em: 6/5/2024,Youtube,38
Como é depois do tratamento de câncer de ânus?,https://www.youtube.com/watch?v=dIMNFabgbdE,,Acesso em: 6/5/2024,Youtube,38
CÂNCER DE ÂNUS - É DIFERENTE DE CÂNCER DE INTESTINO?,https://www.youtube.com/watch?v=mQDPeHYSvaI,,Acesso em: 6/5/2024,Youtube,38
ANTIOXIDANTES: para que servem e quando se deve tomar,https://www.youtube.com/watch?v=BiIR4EAC_U4,,Acesso em: 6/5/2024,Youtube,39
Cinco suplementos ANTIOXIDANTES  | Dr Juliano Teles,https://www.youtube.com/watch?v=bcYlZ1nFUto,,Acesso em: 6/5/2024,Youtube,39
Como os ANTIOXIDANTES funcionam e protegem de doenças crônicas,https://www.youtube.com/watch?v=6SdC7NXGNVI,,Acesso em: 6/5/2024,Youtube,39
Aderências Intestinais do Pós-Operatório - o que são?,https://www.youtube.com/watch?v=ZMn7o4n9OjY,,Acesso em: 6/5/2024,Youtube,40
Clube da Plástica: como tratar a aderência cicatricial,https://www.youtube.com/watch?v=a86kJz8h0ms,,Acesso em: 6/5/2024,Youtube,40
"Fibroses e Aderências pós lipo, abdominoplastia: o que são e como melhorar?",https://www.youtube.com/watch?v=tr1CX_UhlII,,Acesso em: 6/5/2024,Youtube,40
Fissura Anal! Quando OPERAR?,https://www.youtube.com/watch?v=AGqCIE40Deo,,Acesso em: 6/5/2024,Youtube,41
"FÍSTULA ANAL ! O que é, como tratar? Dr. Fernando Lemos - Planeta Intestino.",https://www.youtube.com/watch?v=rBSdKqP-tGY,,Acesso em: 6/5/2024,Youtube,41
